Creditos;saldo_actual;saldo_vencido;Promedio de limite_credito;Promedio de credito_maximo;Promedio de cantidad_cuotas;Promedio de valor_cuota;coaching_impacto;Comunicaciones_saldo_actual;Comunicaciones_pagos_vencidos;Consumo_saldo_actual;perfil_usuario_Alto;perfil_usuario_Joven;perfil_usuario_Sin registro
1;38474000;0.0;0.0;40000000.0;60;1089000.0;0;0.0;0;38474000.0;1;0;0
1;28455000;0.0;0.0;30000000.0;60;657000.0;0;0.0;0;28455000.0;1;0;0
9;672548992;10044000.0;21315750.0;121769000.0;104;2421333.33333333;0;0.0;0;125275000.0;0;0;0
1;6405000;0.0;0.0;6405000.0;24;423000.0;0;0.0;0;0.0;0;0;0
1;13754000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
5;49745000;0.0;1320000.0;2520000.0;33;187000.0;0;0.0;0;12166000.0;0;0;1
1;5005000;0.0;0.0;6852000.0;36;401000.0;0;0.0;0;5005000.0;0;0;0
1;8621000;0.0;0.0;8500000.0;60;260000.0;0;0.0;0;8621000.0;0;0;0
3;103344000;0.0;0.0;49496666.666666605;67;813000.0;0;0.0;0;103344000.0;1;0;0
1;17067000;0.0;0.0;14373000.0;108;340000.0;0;0.0;0;17067000.0;0;0;0
1;16687000;0.0;0.0;16099000.0;120;372000.0;0;0.0;0;16687000.0;0;0;0
1;5570000;0.0;0.0;19500000.0;48;497000.0;0;0.0;0;5570000.0;0;0;1
1;11228000;0.0;0.0;11350000.0;60;280000.0;0;0.0;0;11228000.0;0;0;1
3;98762000;0.0;0.0;35695666.666666605;76;632666.666666666;0;0.0;0;26394000.0;0;0;1
1;25193000;0.0;0.0;25000000.0;48;846000.0;0;0.0;0;25193000.0;1;0;0
1;6040000;0.0;6400000.0;0.0;3;318000.0;0;0.0;0;0.0;1;0;0
3;18058000;0.0;2733333.33333333;4000000.0;60;724000.0;0;0.0;0;9955000.0;0;0;0
3;76730000;0.0;0.0;28440666.6666666;140;370000.0;0;0.0;0;27337000.0;0;0;1
3;120492000;25559000.0;9000000.0;81787500.0;121;2450666.66666666;0;0.0;0;27558000.0;0;0;0
1;5063000;0.0;0.0;0.0;30;174000.0;0;0.0;0;0.0;0;0;1
1;9677000;0.0;0.0;18900000.0;0;314000.0;0;0.0;0;9677000.0;1;0;0
1;11423000;0.0;0.0;12400000.0;42;549000.0;0;0.0;0;0.0;0;0;1
1;12041000;0.0;0.0;16100000.0;60;444000.0;0;0.0;0;12041000.0;1;0;0
1;6160000;8574000.0;0.0;6818000.0;36;276000.0;0;0.0;0;6160000.0;0;0;1
4;62925000;0.0;0.0;17133250.0;46;377500.0;0;0.0;0;28392000.0;1;0;0
1;10275000;21754000.0;0.0;11962000.0;48;573000.0;0;0.0;0;10275000.0;0;0;1
1;8839000;0.0;0.0;8701000.0;72;208000.0;0;0.0;0;8839000.0;1;0;0
1;41250000;0.0;0.0;41500000.0;109;564000.0;0;0.0;0;0.0;0;0;0
1;16836000;0.0;0.0;18994000.0;72;398000.0;0;0.0;0;0.0;1;0;0
3;169717000;0.0;13100000.0;82086000.0;66;1421000.0;0;0.0;0;158626000.0;1;0;0
3;41313000;0.0;0.0;13632666.6666666;128;324000.0;0;0.0;0;41313000.0;0;0;0
1;6144000;6144000.0;0.0;5299000.0;1;5299000.0;0;0.0;0;0.0;0;0;0
2;65453000;26382000.0;0.0;29450000.0;129;7552000.0;0;0.0;0;14601000.0;0;0;0
11;166726000;0.0;0.0;18987363.636363603;36;739090.9090909091;0;0.0;0;90360000.0;0;0;0
1;10000000;0.0;0.0;10000000.0;60;284000.0;0;0.0;0;10000000.0;0;0;1
1;17835000;0.0;0.0;17823000.0;72;587000.0;0;0.0;0;17835000.0;1;0;0
3;16767000;0.0;1700000.0;4388000.0;53;125000.0;0;0.0;0;5812000.0;1;0;0
1;5777000;0.0;0.0;6212000.0;61;174000.0;0;0.0;0;0.0;0;0;1
2;23781000;0.0;0.0;12230000.0;66;281000.0;0;0.0;0;23781000.0;0;0;0
1;24229000;0.0;0.0;25600000.0;60;650000.0;0;0.0;0;24229000.0;0;0;1
1;12583000;0.0;0.0;13000000.0;48;468000.0;0;0.0;0;12583000.0;0;0;1
6;145104000;0.0;3666666.66666666;17200000.0;44;715500.0;0;0.0;0;92584000.0;1;0;0
1;35037000;67629000.0;0.0;35037000.0;1;67629000.0;0;0.0;0;35037000.0;0;0;1
1;44207000;0.0;0.0;57344000.0;54;1292000.0;0;0.0;0;0.0;1;0;0
1;27343000;0.0;0.0;0.0;10;295000.0;0;0.0;0;0.0;0;0;1
5;74410000;24635000.0;0.0;11134200.0;34;6177400.0;0;0.0;0;45206000.0;0;0;0
1;8248000;0.0;0.0;12272000.0;36;635000.0;0;0.0;0;0.0;0;0;1
1;6507000;0.0;0.0;7100000.0;48;229000.0;0;0.0;0;6507000.0;1;0;0
1;6499000;0.0;0.0;7500000.0;36;267000.0;0;0.0;0;6499000.0;1;0;0
1;4599000;594000.0;0.0;5543000.0;48;181000.0;0;0.0;0;0.0;0;0;0
1;5217000;0.0;0.0;7299000.0;36;224000.0;0;0.0;0;5217000.0;0;0;0
2;63810000;0.0;0.0;7900000.0;12;0.0;0;0.0;0;13530000.0;1;0;0
1;14165000;0.0;0.0;14165000.0;40;354000.0;0;0.0;0;14165000.0;1;0;0
2;16822000;0.0;0.0;17350000.0;68;371500.0;0;0.0;0;16822000.0;1;0;0
2;26306000;0.0;0.0;18025000.0;39;995500.0;0;0.0;0;26306000.0;0;0;1
3;65984000;0.0;0.0;22061666.6666666;131;304333.333333333;0;0.0;0;65984000.0;0;0;0
1;20976000;853000.0;0.0;20976000.0;85;2861000.0;0;0.0;0;20976000.0;0;0;0
1;18180000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
1;52879000;58821000.0;0.0;15000000.0;10;52879000.0;0;0.0;0;52879000.0;0;0;0
1;15299000;0.0;0.0;26141000.0;120;170000.0;0;0.0;0;0.0;1;0;0
1;9965000;0.0;0.0;10000000.0;48;324000.0;0;0.0;0;0.0;0;0;0
1;7458000;942000.0;0.0;7000000.0;48;234000.0;0;0.0;0;7458000.0;0;0;1
1;4720000;0.0;0.0;5490000.0;12;512000.0;0;0.0;0;4720000.0;1;0;0
2;21095000;0.0;0.0;10500000.0;60;308000.0;0;0.0;0;21095000.0;1;0;0
4;245685008;108275000.0;4000000.0;55475000.0;112;5115250.0;0;0.0;0;50286000.0;0;0;0
1;5455000;0.0;0.0;6000000.0;36;363000.0;0;0.0;0;5455000.0;0;0;0
4;106332000;8234000.0;9359000.0;40311333.33333329;125;509250.0;0;0.0;0;63107000.0;0;0;0
1;7064000;0.0;0.0;7511000.0;60;197000.0;0;0.0;0;7064000.0;0;0;0
1;4545000;0.0;0.0;4545000.0;24;246000.0;0;0.0;0;4545000.0;1;0;0
1;5454000;0.0;0.0;10000000.0;24;501000.0;0;0.0;0;5454000.0;1;0;0
3;29019000;0.0;5280000.0;11746000.0;60;283666.666666666;0;0.0;0;23754000.0;1;0;0
1;12388000;0.0;0.0;12891000.0;96;163000.0;0;0.0;0;0.0;0;0;0
1;11172000;0.0;0.0;11900000.0;48;398000.0;0;0.0;0;11172000.0;0;0;1
3;99176000;898000.0;0.0;37433333.33333329;65;860666.6666666659;0;0.0;0;99176000.0;0;0;0
7;99712000;0.0;0.0;14167428.5714285;51;486714.285714285;0;0.0;0;76954000.0;0;0;1
1;35613000;0.0;0.0;35509000.0;60;1033000.0;0;0.0;0;35613000.0;1;0;0
1;5444000;0.0;0.0;0.0;48;266000.0;0;0.0;0;0.0;0;0;0
1;4858000;0.0;0.0;5241000.0;60;166000.0;0;0.0;0;4858000.0;1;0;0
1;40758000;40758000.0;0.0;645000.0;6;20379000.0;0;0.0;0;40758000.0;0;0;1
4;67272000;18013000.0;0.0;23189000.0;60;1971250.0;0;0.0;0;35364000.0;0;0;0
1;7449000;0.0;0.0;8792000.0;72;292000.0;0;0.0;0;7449000.0;0;0;1
2;17242000;22451000.0;0.0;10099500.0;40;9451500.0;0;0.0;0;9332000.0;0;0;1
2;9846000;19962000.0;0.0;4923000.0;1;9981000.0;0;0.0;0;9846000.0;0;0;0
2;34285000;1527000.0;8870000.0;10147500.0;100;308000.0;0;0.0;0;0.0;0;0;1
1;12299000;0.0;0.0;13000000.0;0;513000.0;0;0.0;0;12299000.0;0;0;1
2;37598000;0.0;0.0;22950000.0;63;536500.0;0;0.0;0;37598000.0;0;0;0
1;6573000;0.0;8500000.0;0.0;3;388000.0;0;0.0;0;0.0;1;0;0
1;6909000;0.0;0.0;7300000.0;60;0.0;0;0.0;0;6909000.0;0;0;0
1;17751000;0.0;0.0;20500000.0;18;1460000.0;0;0.0;0;0.0;1;0;0
1;5777000;0.0;0.0;5980000.0;24;328000.0;0;0.0;0;5777000.0;0;0;1
1;28168000;0.0;0.0;37050000.0;96;299000.0;0;0.0;0;0.0;0;0;1
5;92814000;0.0;1200000.0;13610600.0;84;390400.0;0;0.0;0;27213000.0;0;0;1
4;49307000;0.0;3700000.0;12500000.0;34;687750.0;0;0.0;0;37194000.0;0;0;1
1;8722000;13306000.0;0.0;12300000.0;1;13306000.0;0;0.0;0;8722000.0;0;0;1
1;7011000;0.0;0.0;7011000.0;2;243000.0;0;0.0;0;7011000.0;0;0;0
4;26879000;0.0;5629000.0;20596000.0;54;1697500.0;0;0.0;0;17289000.0;1;0;0
1;29873000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;10195000;0.0;0.0;10000000.0;12;975000.0;0;0.0;0;10195000.0;0;0;1
2;63193000;0.0;0.0;19279000.0;30;562000.0;0;0.0;0;38328000.0;1;0;0
4;121811000;0.0;0.0;42071000.0;87;928000.0;0;0.0;0;53626000.0;1;0;0
1;4933000;0.0;0.0;4806000.0;72;248000.0;0;0.0;0;4933000.0;0;0;0
2;12598000;0.0;0.0;7000000.0;84;181500.0;0;0.0;0;12598000.0;0;0;0
1;6190000;0.0;0.0;6671000.0;30;310000.0;0;0.0;0;6190000.0;0;0;1
6;207890000;0.0;26333333.333333302;50121000.0;64;647500.0;0;0.0;0;146621000.0;1;0;0
1;20936000;20936000.0;0.0;20936000.0;8;27528000.0;0;0.0;0;20936000.0;0;0;0
3;168062000;0.0;2666666.66666666;54333333.33333329;114;560000.0;0;0.0;0;0.0;1;0;0
1;6878000;0.0;0.0;0.0;24;362000.0;0;0.0;0;0.0;0;0;1
2;95370000;0.0;0.0;48979500.0;128;922500.0;0;0.0;0;40256000.0;0;0;1
1;53462000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;5160000;0.0;0.0;7684000.0;61;227000.0;0;0.0;0;0.0;0;0;0
1;17874000;0.0;0.0;17706000.0;72;602000.0;0;0.0;0;17874000.0;0;0;1
1;25634000;0.0;0.0;25172000.0;120;459000.0;0;0.0;0;25634000.0;0;0;0
1;24138000;0.0;0.0;32316000.0;57;893000.0;0;0.0;0;24138000.0;1;0;0
1;11564000;0.0;0.0;13600000.0;0;171000.0;0;0.0;0;11564000.0;0;0;1
1;27547000;289000.0;0.0;23972000.0;239;300000.0;0;0.0;0;0.0;0;0;0
1;7400000;0.0;0.0;8150000.0;49;280000.0;0;0.0;0;7400000.0;0;0;1
2;23850000;0.0;0.0;13250000.0;66;371500.0;0;0.0;0;23850000.0;1;0;0
1;6263000;0.0;0.0;6233000.0;120;129000.0;0;0.0;0;6263000.0;0;0;0
1;6639000;0.0;0.0;6639000.0;48;199000.0;0;0.0;0;6639000.0;1;0;0
2;35733000;0.0;0.0;23851500.0;88;335000.0;0;0.0;0;35733000.0;1;0;0
1;15210000;6127000.0;0.0;14938000.0;104;337000.0;0;0.0;0;15210000.0;0;0;0
3;21239000;0.0;0.0;7238000.0;43;253666.666666666;0;0.0;0;14542000.0;1;0;0
2;24000000;0.0;0.0;12000000.0;72;298000.0;0;0.0;0;24000000.0;0;0;0
2;20323000;0.0;0.0;10750000.0;42;409000.0;0;0.0;0;20323000.0;1;0;0
1;7815000;5490000.0;0.0;10785000.0;66;162000.0;0;0.0;0;7815000.0;0;0;0
2;20617000;38678000.0;0.0;10575000.0;30;13374000.0;0;0.0;0;20617000.0;0;0;0
2;20659000;0.0;0.0;11500000.0;66;352500.0;0;0.0;0;14211000.0;0;0;0
1;14303000;14303000.0;0.0;9486000.0;60;246000.0;0;0.0;0;14303000.0;0;0;1
1;12097000;0.0;0.0;12081000.0;45;289000.0;0;0.0;0;12097000.0;0;0;1
1;70946000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;50199000;0.0;0.0;50000000.0;60;1469000.0;0;0.0;0;50199000.0;1;0;0
2;44494000;0.0;0.0;26962000.0;60;598000.0;0;0.0;0;44494000.0;1;0;0
1;14792000;0.0;0.0;15000000.0;36;824000.0;0;0.0;0;0.0;0;0;1
1;6782000;0.0;0.0;8250000.0;73;113000.0;0;0.0;0;6782000.0;0;0;0
1;7801000;0.0;0.0;8000000.0;72;210000.0;0;0.0;0;7801000.0;1;0;0
1;5285000;0.0;10400000.0;0.0;3;2692000.0;0;0.0;0;0.0;0;0;1
1;19518000;149000.0;0.0;31193000.0;187;348000.0;0;0.0;0;0.0;0;0;0
1;8000000;0.0;0.0;17700000.0;0;121000.0;0;0.0;0;8000000.0;1;0;0
1;19922000;0.0;0.0;23000000.0;36;1171000.0;0;0.0;0;0.0;0;0;0
1;5582000;0.0;0.0;6190000.0;60;175000.0;0;0.0;0;0.0;0;0;1
1;15600000;0.0;0.0;15600000.0;60;426000.0;0;0.0;0;15600000.0;0;0;1
1;14686000;12302000.0;0.0;20794000.0;60;719000.0;0;0.0;0;14686000.0;0;0;0
2;19093000;0.0;4650000.0;14200000.0;0;1214000.0;0;0.0;0;14341000.0;0;0;1
1;67967000;0.0;0.0;67702000.0;112;1005000.0;0;0.0;0;0.0;0;0;1
1;7419000;0.0;0.0;7500000.0;60;244000.0;0;0.0;0;7419000.0;1;0;0
1;64244000;0.0;0.0;69696000.0;119;979000.0;0;0.0;0;64244000.0;0;0;0
2;37318000;0.0;0.0;21285500.0;48;794500.0;0;0.0;0;4636000.0;0;0;0
1;6516000;6516000.0;0.0;6511000.0;0;173000.0;0;0.0;0;6516000.0;0;0;0
1;8843000;0.0;0.0;12000000.0;48;0.0;0;0.0;0;8843000.0;0;0;1
2;142834000;0.0;0.0;69031500.0;210;967500.0;0;0.0;0;57000000.0;1;0;0
1;9041000;0.0;0.0;15870000.0;93;19000.0;0;0.0;0;9041000.0;0;0;0
1;23911000;0.0;0.0;24261000.0;72;230000.0;0;0.0;0;23911000.0;0;0;1
2;14952000;0.0;0.0;9600000.0;78;283500.0;0;0.0;0;14952000.0;1;0;0
2;45659000;0.0;2600000.0;20500000.0;109;304000.0;0;0.0;0;0.0;0;0;1
1;17050000;0.0;0.0;0.0;21;153000.0;0;0.0;0;0.0;0;0;1
4;171130000;0.0;0.0;45695000.0;93;898000.0;0;0.0;0;88628000.0;0;0;1
1;7328000;0.0;0.0;7190000.0;72;240000.0;0;0.0;0;7328000.0;0;0;0
1;68638000;0.0;0.0;67800000.0;183;759000.0;0;0.0;0;0.0;0;0;1
1;8479000;0.0;0.0;9000000.0;36;365000.0;0;0.0;0;8479000.0;0;0;1
1;11775000;0.0;0.0;11890000.0;144;222000.0;0;0.0;0;11775000.0;0;0;0
2;54749000;1201000.0;2800000.0;24400000.0;140;4233500.0;0;0.0;0;0.0;0;0;1
4;27066000;0.0;1200000.0;5615750.0;56;196000.0;0;0.0;0;22302000.0;0;0;1
1;31149000;0.0;0.0;33750000.0;60;952000.0;0;0.0;0;0.0;0;0;0
4;45657000;0.0;1475000.0;13850000.0;53;431000.0;0;0.0;0;31298000.0;1;0;0
3;17128000;0.0;7014333.33333333;0.0;3;333000.0;0;0.0;0;0.0;0;0;1
3;92400000;0.0;0.0;31500000.0;52;735333.333333333;0;0.0;0;92400000.0;1;0;0
1;8701000;0.0;0.0;10209000.0;24;637000.0;0;0.0;0;8701000.0;0;0;0
2;17113000;3216000.0;0.0;9324000.0;41;177000.0;0;0.0;0;11110000.0;0;0;1
2;37904000;0.0;0.0;20298000.0;72;503500.0;0;0.0;0;37904000.0;0;0;1
1;9681000;0.0;0.0;24000000.0;38;619000.0;0;0.0;0;9681000.0;0;0;1
1;5044000;1438000.0;0.0;7691000.0;36;1438000.0;0;0.0;0;5044000.0;0;0;0
1;11537000;0.0;0.0;12144000.0;40;303000.0;0;0.0;0;11537000.0;0;0;1
1;5000000;0.0;0.0;5000000.0;24;248000.0;0;0.0;0;5000000.0;1;0;0
1;12840000;0.0;0.0;30000000.0;23;1252000.0;0;0.0;0;12840000.0;1;0;0
8;153895000;0.0;12500000.0;29862000.0;141;772625.0;0;0.0;0;58305000.0;1;0;0
1;4581000;4936000.0;0.0;6000000.0;1;4936000.0;0;0.0;0;4581000.0;0;0;0
1;4932000;0.0;0.0;5150000.0;48;254000.0;0;0.0;0;0.0;0;0;1
8;322873008;0.0;17477333.333333302;70089200.0;93;1006250.0;0;0.0;0;130329000.0;1;0;0
1;5209000;3242000.0;0.0;5608000.0;63;567000.0;0;0.0;0;5209000.0;0;0;0
1;12000000;16493000.0;0.0;12000000.0;60;325000.0;0;0.0;0;12000000.0;0;0;0
2;36604000;0.0;0.0;18750000.0;76;500500.0;0;0.0;0;0.0;0;0;0
1;5257000;0.0;0.0;5348000.0;0;214000.0;0;0.0;0;5257000.0;1;0;0
1;6595000;5233000.0;0.0;8000000.0;34;261000.0;0;0.0;0;0.0;0;0;0
1;4673000;0.0;0.0;6000000.0;24;378000.0;0;0.0;0;0.0;1;0;0
1;12935000;0.0;0.0;13161000.0;96;226000.0;0;0.0;0;12935000.0;1;0;0
3;154996000;0.0;5400000.0;78000000.0;122;1279333.33333333;0;0.0;0;45109000.0;1;0;0
2;24629000;0.0;0.0;15023500.0;48;393500.0;0;0.0;0;24629000.0;0;0;0
1;15977000;0.0;0.0;20000000.0;48;544000.0;0;0.0;0;15977000.0;1;0;0
1;6484000;6484000.0;0.0;0.0;36;193000.0;0;0.0;0;0.0;0;0;0
1;9310000;0.0;0.0;9231000.0;72;335000.0;0;0.0;0;9310000.0;0;0;0
1;7134000;0.0;0.0;7121000.0;24;378000.0;0;0.0;0;7134000.0;1;0;0
2;19371000;0.0;0.0;10124500.0;60;298000.0;0;0.0;0;19371000.0;1;0;0
1;7066000;0.0;0.0;8551000.0;96;248000.0;0;0.0;0;0.0;0;0;1
1;11843000;748000.0;0.0;31753000.0;179;550000.0;0;0.0;0;0.0;0;0;0
1;19337000;0.0;0.0;20000000.0;72;449000.0;0;0.0;0;19337000.0;1;0;0
1;6043000;2603000.0;0.0;6724000.0;46;153000.0;0;0.0;0;6043000.0;0;0;0
1;6675000;6675000.0;0.0;0.0;1;6675000.0;0;0.0;0;6675000.0;0;0;0
2;11950000;0.0;0.0;7192500.0;78;145500.0;0;0.0;0;11950000.0;1;0;0
1;27056000;0.0;0.0;32300000.0;48;1019000.0;0;0.0;0;27056000.0;1;0;0
1;6405000;0.0;6600000.0;0.0;3;1256000.0;0;0.0;0;0.0;0;0;0
2;20546000;0.0;0.0;11006500.0;54;270000.0;0;0.0;0;13599000.0;0;0;1
1;5742000;0.0;0.0;5968000.0;36;232000.0;0;0.0;0;5742000.0;1;0;0
1;5591000;0.0;0.0;5700000.0;48;174000.0;0;0.0;0;5591000.0;0;0;0
2;29054000;0.0;0.0;14598500.0;138;224500.0;0;0.0;0;17741000.0;0;0;0
1;4832000;0.0;0.0;5800000.0;24;301000.0;0;0.0;0;4832000.0;0;0;0
1;10300000;0.0;0.0;10300000.0;60;310000.0;0;0.0;0;10300000.0;0;0;1
1;10848000;10848000.0;0.0;8617000.0;1;10848000.0;0;0.0;0;10848000.0;0;0;0
1;48731000;0.0;0.0;49350000.0;60;1092000.0;0;0.0;0;48731000.0;0;0;1
3;131139000;0.0;0.0;47800000.0;80;921666.666666666;0;0.0;0;109817000.0;0;0;1
1;5266000;0.0;0.0;5000000.0;60;154000.0;0;0.0;0;5266000.0;1;0;0
3;33430000;0.0;0.0;12450666.6666666;72;302666.666666666;0;0.0;0;23568000.0;0;0;0
1;4882000;0.0;0.0;5000000.0;48;181000.0;0;0.0;0;0.0;0;0;1
1;5000000;0.0;0.0;5000000.0;22;251000.0;0;0.0;0;5000000.0;0;0;0
1;71121000;0.0;0.0;70948000.0;108;1219000.0;0;0.0;0;0.0;1;0;0
1;38414000;0.0;0.0;45200000.0;0;0.0;0;0.0;0;38414000.0;0;0;1
3;206755000;3063000.0;2333333.33333333;66666666.666666605;138;1358333.33333333;0;0.0;0;93463000.0;0;0;1
1;47334000;0.0;0.0;0.0;12;616000.0;0;0.0;0;0.0;0;0;0
2;71386000;38536000.0;0.0;27903000.0;33;16380500.0;0;0.0;0;71386000.0;0;0;0
1;22523000;0.0;0.0;21755000.0;277;171000.0;0;0.0;0;0.0;0;0;1
2;10403000;0.0;0.0;11000000.0;23;650000.0;0;0.0;0;4957000.0;0;0;0
1;7000000;0.0;0.0;7000000.0;24;326000.0;0;0.0;0;7000000.0;0;0;1
1;5914000;0.0;5600000.0;0.0;3;274000.0;0;0.0;0;0.0;0;0;0
1;65035000;0.0;0.0;62000000.0;344;570000.0;0;0.0;0;0.0;1;0;0
1;10691000;0.0;0.0;0.0;34;77000.0;0;0.0;0;0.0;0;0;0
1;27134000;27134000.0;0.0;23130000.0;72;0.0;0;0.0;0;0.0;0;0;0
1;7397000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;13452000;0.0;0.0;13452000.0;103;271000.0;0;0.0;0;13452000.0;0;0;1
4;137185000;0.0;3100000.0;35952000.0;96;737750.0;0;0.0;0;48386000.0;1;0;0
2;81466000;78682000.0;0.0;42239500.0;123;35773500.0;0;0.0;0;81466000.0;0;0;0
1;4777000;0.0;0.0;4777000.0;24;379000.0;0;0.0;0;0.0;0;0;1
5;58506000;0.0;0.0;15326200.0;54;498400.0;0;0.0;0;37364000.0;0;0;1
1;29478000;0.0;0.0;32139000.0;84;690000.0;0;0.0;0;29478000.0;1;0;0
1;40674000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
1;24143000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
2;91798000;0.0;0.0;55000000.0;60;1349000.0;0;0.0;0;91798000.0;0;0;1
1;11588000;30471000.0;0.0;20400000.0;60;601000.0;0;0.0;0;11588000.0;0;0;0
1;15860000;0.0;0.0;17000000.0;60;500000.0;0;0.0;0;15860000.0;0;0;1
1;29605000;0.0;0.0;30043000.0;96;539000.0;0;0.0;0;29605000.0;1;0;0
7;351499000;1076000.0;0.0;50519714.2857142;82;944428.5714285708;0;0.0;0;241499000.0;0;0;0
1;15949000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;4952000;0.0;6600000.0;0.0;3;461000.0;0;0.0;0;0.0;0;0;1
1;13367000;876000.0;0.0;13383000.0;108;185000.0;0;0.0;0;13367000.0;0;0;1
1;10330000;2612000.0;0.0;14197000.0;180;4971000.0;0;0.0;0;0.0;0;0;0
1;9861000;9861000.0;0.0;9861000.0;1;9861000.0;0;0.0;0;9861000.0;0;0;0
1;61708000;0.0;0.0;62015000.0;120;1176000.0;0;0.0;0;0.0;0;0;1
1;11403000;0.0;0.0;13000000.0;60;356000.0;0;0.0;0;11403000.0;1;0;0
1;5313000;0.0;0.0;7500000.0;96;166000.0;0;0.0;0;5313000.0;1;0;0
1;7696000;0.0;0.0;8783000.0;96;251000.0;0;0.0;0;7696000.0;0;0;1
1;17301000;17301000.0;0.0;20000000.0;1;17301000.0;0;0.0;0;17301000.0;0;0;0
4;26311000;2865000.0;3250000.0;4754750.0;45;1391500.0;0;0.0;0;4954000.0;0;0;1
1;7156000;0.0;0.0;7156000.0;48;402000.0;0;0.0;0;7156000.0;0;0;1
1;5350000;5350000.0;0.0;1490000.0;9;170000.0;0;0.0;0;5350000.0;0;0;0
2;28167000;0.0;0.0;17500000.0;38;541500.0;0;0.0;0;28167000.0;0;0;1
1;4991000;0.0;0.0;6000000.0;120;86000.0;0;0.0;0;4991000.0;0;0;1
1;4899000;0.0;0.0;5000000.0;36;252000.0;0;0.0;0;4899000.0;1;0;0
1;14319000;0.0;0.0;24200000.0;125;345000.0;0;0.0;0;0.0;0;0;0
3;20012000;0.0;0.0;13266000.0;16;66333.3333333333;0;0.0;0;20012000.0;0;0;1
1;5234000;0.0;6800000.0;0.0;3;173000.0;0;0.0;0;0.0;1;0;0
1;10545000;0.0;0.0;10940000.0;72;273000.0;0;0.0;0;10545000.0;0;0;0
2;17504000;0.0;0.0;9950000.0;54;373500.0;0;0.0;0;11032000.0;0;0;1
2;18037000;0.0;7190000.0;2650000.0;1;331500.0;0;0.0;0;4726000.0;1;0;0
1;35000000;0.0;0.0;35000000.0;108;273000.0;0;0.0;0;35000000.0;0;0;0
4;126465000;0.0;2985250.0;30247500.0;90;546000.0;0;0.0;0;47131000.0;0;0;1
4;83567000;0.0;5500000.0;38500000.0;60;602750.0;0;0.0;0;71428000.0;1;0;0
1;4842000;0.0;0.0;5050000.0;36;194000.0;0;0.0;0;4842000.0;0;0;0
1;20814000;0.0;0.0;19182000.0;238;204000.0;0;0.0;0;0.0;1;0;0
1;27137000;0.0;0.0;28000000.0;96;492000.0;0;0.0;0;27137000.0;1;0;0
3;27443000;0.0;0.0;9447666.66666666;58;233666.666666666;0;0.0;0;16900000.0;1;0;0
2;11157000;0.0;5200000.0;6100000.0;48;623500.0;0;0.0;0;6053000.0;0;0;0
1;5060000;0.0;0.0;6300000.0;0;1049000.0;0;0.0;0;5060000.0;1;0;0
1;9235000;0.0;0.0;8600000.0;60;273000.0;0;0.0;0;9235000.0;0;0;1
1;10824000;0.0;0.0;11000000.0;72;248000.0;0;0.0;0;10824000.0;0;0;1
3;51102000;16468000.0;0.0;14654000.0;23;326333.333333333;0;0.0;0;44182000.0;0;0;0
1;24091000;0.0;0.0;24742000.0;72;402000.0;0;0.0;0;0.0;0;0;1
3;21835000;28741000.0;0.0;7574666.66666666;13;7278333.33333333;0;0.0;0;0.0;0;0;0
1;5299000;0.0;0.0;6000000.0;48;194000.0;0;0.0;0;5299000.0;0;0;1
2;17417000;0.0;5250000.0;4605500.0;36;735000.0;0;0.0;0;6003000.0;1;0;0
1;4966000;0.0;0.0;5000000.0;72;269000.0;0;0.0;0;4966000.0;0;0;0
1;32744000;59636000.0;0.0;32744000.0;1;59636000.0;0;0.0;0;32744000.0;0;0;0
1;24750000;0.0;0.0;24750000.0;132;358000.0;0;0.0;0;24750000.0;0;0;0
1;5000000;0.0;0.0;5000000.0;24;342000.0;0;0.0;0;0.0;0;0;0
1;57730000;0.0;0.0;64000000.0;60;1844000.0;0;0.0;0;57730000.0;0;0;0
2;10954000;10954000.0;2050000.0;2928500.0;1;5477000.0;0;0.0;0;5857000.0;0;0;1
1;5841000;0.0;0.0;6324000.0;72;286000.0;0;0.0;0;5841000.0;0;0;0
1;10518000;10518000.0;0.0;3852000.0;6;10518000.0;0;0.0;0;10518000.0;0;0;0
2;18136000;0.0;0.0;10395500.0;50;296000.0;0;0.0;0;18136000.0;0;0;1
1;84745000;84745000.0;0.0;33874000.0;60;564000.0;0;0.0;0;84745000.0;0;0;0
1;23407000;0.0;0.0;23900000.0;36;906000.0;0;0.0;0;23407000.0;1;0;0
2;24210000;8952000.0;0.0;15000000.0;108;4691000.0;0;0.0;0;16146000.0;0;0;0
2;56064000;3643000.0;2875000.0;26269500.0;140;570000.0;0;0.0;0;0.0;0;0;1
1;5737000;0.0;0.0;9000000.0;48;253000.0;0;0.0;0;5737000.0;0;0;0
